MISPAR RECHEV|TAARICH HAFAKAT TAG|SUG TAV
7143963|20190730|1
7143976|20190826|1
7143979|20190826|1
7144003|20190826|1
7144023|20190826|1
7144032|20190826|1
7144038|20190826|1
7144061|20190826|1
7144068|20170611|1
7144070|20190826|1
7144079|20191029|1
7144138|20191117|1
7144154|20190708|1
7144164|20191006|1
7144170|20190527|1
7144171|20190826|2
7144253|20191118|1
7144276|20190826|1
7144284|20191104|1
7144331|20180826|1
7144368|20190707|1
7144374|20191203|1
7144384|20170913|1
7144431|20170726|1
7144438|20190826|1
7144462|20190826|1
7144463|20190411|1
7144471|20190826|1
7144554|20191204|1
7144570|20180207|1
7144575|20190826|1
7144585|20191127|1
7144625|20190826|1
7144665|20190808|1
7144737|20191027|1
7144753|20191229|1
7144755|20190826|1
7144771|20190826|1
7144778|20190826|1
7144833|20191225|1
7144837|20191002|1
7144876|20180121|1
7144884|20191028|1
7144934|20190205|1
7145033|20190826|1
7145066|20190813|1
7145078|20190826|1
7145111|20181225|1
7145161|20190826|1
7145166|20190826|1
7145174|20190729|1
7145210|20190826|2
7145232|20170907|1
7145237|20190826|1
7145271|20190826|1
7145370|20190418|1
7145371|20190905|1
7145384|20190826|2
7145455|20171207|1
7145459|20190826|1
7212372|20190806|1
7212454|20190909|1
7212469|20190826|2
7212471|20190826|1
7212523|20190213|1
7212567|20190826|1
7212568|20190826|1
7212571|20190826|1
7212612|20190826|1
7212623|20190826|1
7212634|20191031|1
7212652|20190729|1
7212654|20200106|1
7212663|20190826|1
7212713|20190826|1
7212767|20190826|1
7212832|20180410|1
7212972|20190818|1
7212973|20180212|2
7212974|20191124|1
7213012|20190908|1
7213034|20191219|1
7213061|20190804|1
7213063|20190911|2
7213113|20190826|1
7213132|20171002|1
7213171|20180322|1
7213174|20190812|1
7213213|20180814|1
7213253|20190826|1
7213254|20190826|1
7213255|20191119|1
7213374|20190109|2
7213413|20190826|1
7213431|20180620|1
7213452|20190501|1
7213453|20190826|1
7213463|20190826|1
7213611|20191114|1
7213764|20190826|1
7213811|20190826|2
7213861|20200102|1
7213866|20191203|1
7213867|20190826|1
7213871|20190826|1
7213932|20191022|1
7213962|20191212|2
7213963|20190826|1
7213965|20190821|1
7213966|20190826|1
7213972|20191118|1
7213979|20191223|1
7214006|20190826|1
7214052|20191204|1
7214062|20170927|1
7214111|20190926|1
7214164|20180524|1
7214165|20180816|1
7214178|20190826|1
7214179|20191208|1
7214217|20191205|1
7214239|20200107|1
7214268|20190317|1
7214354|20190130|1
7214372|20190826|1
7214458|20190716|1
7214472|20190804|1
7214479|20190512|1
7214557|20191208|2
7214571|20190826|2
7214633|20191023|1
7214676|20190826|2
7214733|20190915|1
7214738|20171228|1
7145463|20190826|1
7145527|20190826|1
7145534|20190826|1
7145555|20190527|1
7145585|20190625|1
7145616|20191117|1
7145632|20190826|1
7145678|20180206|1
7145710|20190826|1
7145723|20191226|1
7145755|20190826|2
7145757|20190903|1
7145763|20190826|1
7145811|20190826|2
7145837|20190826|1
7145979|20190826|1
7146013|20190709|1
7146058|20190826|1
7146059|20190826|2
7146069|20181031|1
7146073|20190226|1
7146126|20190826|2
7146133|20191212|1
7146155|20190825|1
7146165|20190822|1
7146174|20190826|1
7146184|20190826|1
7146263|20190901|1
7146274|20191208|1
7146311|20191103|1
7146375|20180328|1
7146384|20191118|1
7146428|20190127|1
7146464|20190826|1
7146478|20181206|1
7146523|20181017|1
7146726|20190714|1
7146770|20191113|1
7146854|20190826|1
7146969|20191231|1
7146984|20190826|1
7147062|20190826|1
7147075|20191031|1
7147078|20191217|1
7147085|20190630|1
7147132|20170903|1
7147176|20190826|1
7147185|20190826|1
7147212|20180514|1
7147239|20190515|1
7147255|20190826|1
7147265|20190624|1
7147284|20190610|1
7147355|20190912|1
7147364|20190724|1
7147453|20191031|1
7147457|20191118|1
7147526|20190512|1
7147539|20190911|1
7147565|20190428|1
7147566|20190822|1
7147570|20191121|1
7147575|20190730|1
7147584|20190513|1
7147650|20190826|1
7147734|20191023|1
7147763|20190228|1
7147855|20190903|1
7147878|20171219|1
7147884|20191208|1
7147953|20190826|1
7147975|20190826|2
7148034|20190826|2
7148078|20191231|1
7148085|20190826|1
7148151|20190826|1
7148169|20190512|2
7148174|20190402|1
7148232|20191112|1
7148253|20190826|1
7148263|20190807|1
7148369|20190109|1
7148378|20190826|1
7148385|20190618|1
7148437|20190826|1
7148468|20190923|1
7148471|20190826|1
7148562|20191209|1
7148564|20190826|1
7148574|20190905|1
7148611|20170711|1
7148631|20191224|1
7148639|20190923|1
7148663|20190826|2
7148812|20190729|1
7148826|20191125|1
7148839|20170628|1
7148870|20190721|1
7148874|20190113|2
7148912|20190826|1
7148912|20170713|1
7148939|20200105|1
7148984|20190206|1
7149050|20191024|1
7149054|20191226|1
7149063|20190109|1
7149161|20180514|1
7149210|20191121|1
7149251|20180806|2
7149284|20190826|1
7149333|20190826|1
7149355|20190826|1
7149370|20190826|1
7149433|20181108|1
7149454|20190924|1
7149454|20190826|1
7149463|20190826|2
7149465|20181210|1
7149531|20180621|1
7149533|20190925|1
7149539|20190826|1
7149571|20180917|1
7149661|20190826|1
7149679|20190729|1
7149764|20190116|1
7149775|20191223|2
7149784|20190606|1
7149816|20190718|1
7149833|20190826|1
7149873|20191125|1
7149875|20180731|1
7149923|20190606|1
7149966|20191022|1
7149974|20170529|1
7149979|20181024|1
7150016|20190826|1
7150031|20200105|1
7150054|20190826|1
7150124|20191222|1
7150131|20190311|1
7150133|20190320|1
7150154|20190826|1
7150165|20190910|1
7150184|20190826|1
7150223|20190826|1
7150239|20190826|1
7150271|20191024|1
7150274|20190604|1
7150278|20191208|1
7150363|20190826|1
7150439|20190529|1
7150454|20190826|1
7150475|20170803|1
7150527|20180603|1
7150538|20190826|1
7150566|20190825|1
7150584|20191027|1
7150675|20190826|1
7150768|20190826|2
7150776|20190418|1
7150870|20190826|2
7150931|20190826|1
7150938|20190826|1
7151063|20191210|1
7151079|20190616|1
7151139|20190826|1
7151168|20190902|1
7151226|20200105|1
7151265|20190826|1
7151274|20190826|1
7151313|20190826|1
7151334|20191002|1
7151339|20190714|1
7151374|20191204|1
7151410|20191217|1
7151454|20180321|1
7151555|20190911|2
7151631|20190701|1
7151633|20190813|1
7151712|20190826|1
7151753|20190826|1
7151766|20190826|1
7151873|20190826|1
7151875|20190515|1
7151953|20191006|2
7151968|20190430|1
7151970|20190826|1
7151970|20190826|1
7152132|20171128|1
7152153|20191225|2
7152176|20190501|1
7152184|20190826|1
7152213|20190826|1
7152284|20191201|1
7152370|20190527|1
7152431|20171122|1
7152461|20190714|1
7152657|20181003|1
7152671|20190718|1
7152736|20180620|2
7152775|20190826|1
7152779|20191006|2
7152854|20191002|1
7152855|20191110|1
7152861|20190826|1
7152911|20190909|1
7152933|20191229|1
7152970|20190408|1
7153016|20190826|1
7153053|20190306|1
7153065|20171126|1
7153070|20190429|1
7153135|20190312|1
7153168|20190702|1
7153211|20190826|1
7153223|20190826|1
7153232|20190826|1
7153267|20180222|1
7153273|20171109|1
7153311|20190826|1
7153332|20190212|1
7153333|20180322|1
7153358|20191119|1
7153367|20180507|1
7153370|20190821|1
7153461|20180802|1
7153468|20190826|2
7153478|20190801|1
7153523|20190826|1
7153568|20190711|2
7153574|20191204|1
7153665|20190826|1
7153673|20190506|1
7153711|20200101|1
7153712|20180828|1
7153716|20171130|1
7153716|20180705|1
7153731|20190826|1
7153738|20171026|1
7153750|20190401|1
7153753|20190826|2
7153829|20190826|1
7153916|20190826|2
7153929|20190826|1
7153985|20190905|1
7154011|20190826|1
7154012|20190826|1
7154055|20190826|1
7154066|20181223|1
7154129|20190916|2
7154129|20190826|2
7154129|20190826|2
7154163|20190826|1
7154164|20191203|1
7154167|20190604|1
7154233|20171022|1
7154238|20190826|1
7154268|20190826|2
7154332|20190826|2
7154375|20190826|1
7154412|20190826|1
7154435|20170424|1
7154438|20190826|1
7154461|20191217|1
7154465|20180508|1
7154470|20200102|1
7154476|20190826|1
7154532|20190826|2
7154539|20191225|1
7154555|20190828|1
7154563|20180321|1
7154567|20190610|1
7154613|20200109|1
7154632|20190826|2
7154633|20191125|1
7154663|20191124|2
7154684|20190821|1
7154831|20180906|1
7154854|20181016|1
7154863|20190916|1
7154878|20190826|1
7154933|20190701|1
7154965|20170504|1
7154971|20171106|1
7155032|20191231|1
7155055|20191029|1
7155074|20190826|1
7155079|20190820|1
7155138|20191217|1
7155179|20200102|1
7155179|20191106|1
7155239|20190501|2
7155251|20180307|1
7155269|20190826|1
7155273|20190826|1
7155274|20190826|1
7155313|20190606|1
7155364|20190912|1
7155365|20190729|1
7155365|20190729|1
7155454|20190826|1
7155455|20190826|1
7155465|20190826|1
7155478|20190826|1
7155510|20181008|1
7155561|20190317|1
7155651|20190611|1
7155670|20190826|1
7155675|20190626|1
7155761|20190826|1
7155773|20190604|1
7155775|20180628|1
7155785|20190826|1
7155855|20190605|1
7155874|20170713|1
7155885|20190826|1
7155961|20190826|1
7155979|20191120|1
7156068|20180522|1
7156069|20190826|1
7156071|20190826|1
7156084|20180222|1
7156085|20190326|1
7156170|20200106|1
7156231|20190714|1
7156266|20190826|1
7156273|20190826|1
7156278|20190826|1
7156312|20190826|1
7156337|20191204|1
7156368|20190826|1
7156458|20190826|1
7156471|20190408|1
7156484|20191006|1
7156561|20170730|1
7156565|20171002|1
7156585|20190826|1
7156638|20190102|1
7156667|20190911|1
7156671|20190826|1
7156679|20190826|2
7156732|20190826|1
7156765|20191127|1
7156811|20190826|1
7156816|20190826|1
7156865|20181114|2
7156867|20191208|1
7156875|20190826|1
7156879|20190826|1
7156931|20190826|1
7156931|20190826|1
7156953|20191226|1
7156968|20181209|1
7156971|20190731|2
7156975|20181024|1
7156978|20191119|1
7157011|20191225|1
7157068|20190826|1
7157069|20190411|1
7157074|20190731|1
7157076|20190729|1
7157132|20190826|1
7157153|20190821|1
7157174|20190211|1
7157208|20190826|1
7157211|20190826|1
7157212|20171019|1
7157233|20191105|1
7157274|20190707|1
7157274|20191030|1
7157323|20181010|1
7157338|20190808|1
7157360|20190716|1
7157361|20190826|1
7157374|20190826|1
7157379|20190926|1
7157384|20190903|1
7157428|20190530|1
7157455|20181022|1
7157473|20190826|2
7157475|20190826|1
7157537|20190616|1
7157555|20190826|1
7157578|20180308|1
7157634|20190926|1
7157639|20190826|1
7157663|20190725|1
7157666|20190905|1
7157667|20191024|1
7157753|20190702|1
7157755|20191208|1
7157765|20190121|1
7157768|20190415|1
7157770|20190826|1
7157813|20171225|1
7157928|20191117|1
7157938|20190826|1
7157976|20190826|2
7158035|20200102|1
7158061|20190826|1
7158071|20191223|1
7158112|20190826|1
7158220|20200105|1
7158226|20200101|1
7158253|20191216|1
7158284|20191031|1
7158368|20170521|1
7158433|20190826|1
7158531|20190826|1
7158565|20180118|1
7158568|20181023|1
7158571|20190127|1
7158574|20190826|1
7158638|20181010|1
7158669|20190724|1
7158754|20190826|1
7158765|20191128|1
7158770|20191215|1
7158853|20190826|1
7158911|20191028|1
7158923|20190826|1
7158933|20181119|1
7158953|20200102|1
7158955|20190826|2
7158964|20190514|1
7158969|20190527|1
7159011|20190826|1
7159028|20190826|1
7159039|20190926|1
7159073|20190806|1
7159078|20180808|1
7159085|20191113|1
7159184|20190826|2
7159226|20190826|1
7159231|20190826|1
7159233|20190826|1
7159238|20181206|1
7159264|20190826|1
7159267|20190826|1
7159311|20170924|1
7159339|20181029|1
7159366|20190718|1
7159412|20190826|1
7159431|20180628|1
7159532|20190826|1
7159553|20190826|1
7159579|20180516|1
7159653|20190826|1
7159673|20190826|1
7159758|20191211|1
7159831|20191226|1
7159833|20190916|1
7159838|20190826|1
7159874|20190826|1
7159932|20190826|1
7159933|20190826|1
7159935|20191110|1
7159951|20191222|1
7160033|20190428|1
7160035|20190731|1
7160038|20190731|1
7160060|20190826|1
7160085|20190826|1
7160133|20190826|2
7160165|20190826|1
7160179|20190520|1
7160212|20190826|1
7160332|20190909|1
7160335|20190826|1
7160370|20191110|1
7160455|20190826|2
7160456|20191212|1
7160457|20180201|1
7160458|20190606|1
7160554|20190826|1
7160578|20190826|1
7160579|20191007|1
7160637|20191210|1
7160667|20190826|1
7160763|20190826|1
7160767|20190807|2
7160811|20191201|1
7160837|20191218|1
7160860|20190826|1
7160864|20190902|1
7160954|20191218|1
7160955|20191202|2
7160978|20190116|1
7161051|20191223|1
7161233|20180118|1
7161261|20190808|1
7161265|20190825|1
7161267|20190613|1
7161275|20190328|2
7161279|20190804|1
7161338|20190826|1
7161455|20200106|1
7161512|20190826|1
7161532|20180710|1
7161534|20190705|1
7161568|20190826|2
7161655|20190825|1
7161738|20190826|1
7161764|20180315|1
7161770|20170402|1
7161776|20190826|1
7161874|20180715|1
7161932|20190506|1
7161955|20190123|1
7161964|20190514|1
7162011|20190826|1
7162028|20190826|1
7162067|20190826|2
7162126|20180704|1
7162151|20190826|1
7162185|20190728|1
7162211|20190826|1
7162211|20191010|1
7162212|20190826|1
7162231|20191003|1
7162232|20180220|1
7162232|20190826|1
7162239|20190826|1
7162257|20190826|1
7162274|20190821|1
7162276|20190826|1
7162339|20190818|1
7162369|20190702|1
7162461|20190826|1
7162475|20181011|1
7162511|20191224|1
7162632|20191111|1
7162638|20190826|1
7162638|20190826|1
7162837|20190826|1
7162854|20190826|1
7162869|20190826|1
7162871|20190826|1
7162884|20190825|1
7162885|20190826|2
7162933|20190826|1
7162937|20190625|1
7163034|20190826|1
7163038|20191002|1
7163058|20190826|1
7163085|20190826|1
7163128|20190826|1
7163139|20190204|1
7163168|20190826|1
7163179|20191104|1
7163212|20190826|2
7163233|20190826|1
7163238|20190826|1
7163258|20190218|1
7163271|20190627|1
7163385|20190826|2
7163432|20191210|1
7163434|20190823|1
7163457|20190918|1
7163511|20191121|1
7163537|20190826|1
7163570|20190826|1
7163575|20191211|1
7163576|20180322|1
7163579|20190826|1
7163633|20190826|1
7163663|20191023|1
7163669|20191023|1
7163711|20190826|1
7163753|20190826|1
7163758|20190430|1
7163785|20190826|2
7163833|20170816|1
7163859|20190826|1
7163933|20190826|1
7163953|20171121|1
7163965|20180430|1
7163985|20190826|1
7164126|20190904|1
7164132|20190826|2
7164135|20190826|1
7164174|20190428|1
7164232|20190715|1
7164236|20191205|1
7164255|20190826|1
7164323|20190826|2
7164369|20190826|1
7164438|20190826|1
7164458|20190826|1
7164532|20190826|2
7164535|20191007|1
7164539|20190731|1
7164571|20190826|1
7164831|20191010|2
7164853|20190219|1
7164855|20191114|1
7164911|20190826|1
7165029|20190325|1
7165035|20190826|1
7165038|20190826|1
7165051|20190826|1
7165053|20190826|1
7165065|20190826|1
7165133|20191027|1
7165139|20190613|1
7165151|20190826|1
7165153|20190826|1
7165154|20191118|1
7165156|20190826|1
7165160|20190826|1
7165170|20180315|1
7165184|20191007|1
7165268|20190115|1
7165269|20190826|1
7165326|20190522|2
7165338|20190826|1
7165462|20190730|1
7165534|20190826|1
7165584|20190826|1
7165610|20190320|1
7165632|20190804|2
7165638|20191003|1
7165653|20190826|2
7165667|20190911|1
7165668|20191022|1
7165673|20190826|1
7165813|20190530|1
7165855|20190129|1
7165860|20190826|2
7165884|20191027|1
7165911|20190826|1
7165931|20190730|1
7166032|20190122|2
7166066|20181202|1
7166108|20190826|1
7166129|20190826|1
7166139|20181128|1
7166156|20170528|1
7166158|20190826|1
7166163|20190214|1
7166169|20190627|1
7166179|20190826|1
7166262|20190826|1
7166267|20190826|1
7166269|20180730|1
7166311|20181106|1
7166333|20190826|1
7166339|20190331|1
7166365|20190826|1
7166460|20190826|1
7166475|20190925|1
7166523|20190826|1
7166537|20190826|1
7166559|20171107|1
7166626|20200101|1
7166629|20191125|1
7166669|20190818|1
7166731|20190826|2
7166738|20190826|1
7166763|20180312|1
7166769|20180920|2
7166779|20190826|1
7166851|20200109|1
7166869|20180807|1
7166953|20190109|1
7166976|20190826|2
7167053|20190826|1
7167132|20191230|1
7167137|20190826|1
7167138|20180722|1
7167158|20181112|1
7167160|20190327|1
7167258|20190429|1
7167267|20190826|1
7167378|20180717|1
7167384|20181128|1
7167408|20190523|1
7167427|20190826|1
7167460|20190829|1
7167466|20190826|2
7167539|20190826|1
7167565|20190826|1
7167570|20191010|1
7167571|20191028|1
7167626|20190904|1
7167638|20180816|1
7167653|20190826|2
7167731|20190121|1
7167753|20190826|1
7167837|20190306|2
7167850|20190826|1
7167858|20190826|1
7167861|20190826|1
7167866|20191230|1
7167867|20190826|1
7167869|20190826|1
7167879|20190826|1
7167916|20191024|1
7167962|20191210|1
7168078|20190826|1
7168161|20191202|1
7168212|20191022|1
7168231|20171109|1
7168233|20190710|1
7168331|20191117|1
7168337|20190826|1
7168374|20190613|1
7168416|20190826|1
7168434|20190704|1
7168439|20191010|1
7168454|20190826|1
7168461|20181021|1
7168485|20190826|1
7168557|20190826|1
7168768|20191105|1
7168831|20191119|1
7168867|20190826|1
7168876|20190729|2
7168964|20191028|2
7168974|20190826|1
7168976|20190826|2
7168984|20200106|1
7168985|20181108|1
7169038|20190826|1
7169165|20190826|1
7169178|20190313|1
7169238|20190826|1
7169257|20190417|1
7169312|20190729|1
7169328|20190828|1
7169365|20190529|1
7169379|20190826|1
7169438|20190515|2
7169526|20190522|1
7169533|20190619|1
7169551|20190826|1
7169657|20190825|1
7169658|20190728|1
7169733|20180325|1
7169838|20190826|1
7169855|20200101|1
7169937|20190705|1
7169953|20190121|1
7169968|20190826|1
7170085|20180506|1
7170131|20190526|1
7170132|20191030|1
7170153|20190826|1
7170155|20190319|1
7170160|20190428|1
7389076|20190826|2
7389331|20190826|1
7389362|20191029|1
7389374|20191218|1
7389378|20190121|1
7389453|20190728|1
7389462|20190919|1
7389475|20190826|1
7389557|20200101|1
7389636|20190826|1
7389678|20191223|1
7389861|20190826|1
7389863|20190826|1
7389869|20180815|1
7389870|20191201|1
7389878|20190721|1
7389970|20190826|1
7389979|20200102|1
7390023|20190826|1
7390026|20190603|1
7390138|20190710|1
7390184|20190826|1
7390264|20190826|1
7390268|20190606|1
7390278|20191117|1
7390331|20190826|1
7390353|20190213|1
7390368|20190826|1
7390453|20190812|1
7390538|20191030|1
7390558|20181118|1
7390570|20170101|1
7390575|20190826|1
7390578|20190826|1
7390637|20190826|1
7390655|20190826|1
7390762|20190826|1
7390766|20190826|1
7390813|20190826|1
7390831|20191105|1
7390876|20190826|1
7391038|20191023|1
7391126|20190908|1
7391164|20180111|1
7391168|20190826|2
7391175|20190915|1
7391206|20190826|1
7391255|20190806|1
7391266|20190826|1
7391316|20190826|1
7391335|20190826|1
7391338|20190721|1
7391438|20190826|1
7391478|20170601|1
7391631|20191119|1
7391658|20200101|1
7391676|20190625|1
7391732|20150713|1
7391762|20190826|1
7391764|20190705|1
7170163|20191222|1
7170171|20190826|1
7170179|20190826|1
7170226|20191111|1
7170233|20181014|1
7170311|20191231|1
7170313|20180816|1
7170375|20190826|1
7170431|20190826|1
7170455|20191222|1
7170473|20191031|1
7170611|20191224|1
7170632|20190530|1
7170633|20190826|1
7170712|20190724|1
7170716|20190826|1
7170755|20191125|1
7170761|20190826|1
7170773|20191113|1
7170858|20190715|1
7170873|20190519|1
7170926|20190411|1
7170934|20180107|1
7170938|20190826|2
7170939|20190904|1
7170963|20190826|1
7170985|20191120|1
7171008|20200106|1
7171078|20190826|1
7171110|20190826|1
7171123|20190410|1
7171137|20190826|1
7171158|20190826|1
7171163|20180506|1
7171168|20190826|2
7171173|20190826|1
7171206|20191203|1
7171226|20190225|1
7171233|20190826|1
7171264|20190826|1
7171354|20190708|2
7171363|20190826|2
7171367|20191222|1
7171368|20190826|1
7171385|20190718|1
7171439|20200102|2
7171460|20190826|1
7171461|20190826|1
7171467|20190826|1
7171563|20190826|1
7171566|20190826|1
7171567|20190826|1
7171669|20171218|1
7171720|20190606|1
7171723|20190205|1
7171780|20190925|1
7171785|20190826|1
7171854|20191028|1
7171862|20190819|1
7171935|20190826|1
7171954|20181018|1
7171957|20190527|1
7171958|20191126|1
7172032|20190825|1
7172054|20190729|2
7172055|20190826|1
7172063|20190826|1
7172065|20171002|1
7172151|20190826|1
7172154|20190501|1
7172179|20190826|1
7172228|20190826|1
7172255|20190825|2
7172258|20180415|1
7172331|20190828|1
7172361|20190826|1
7172371|20191209|2
7172427|20190826|1
7172455|20190826|1
7172469|20190115|1
7172485|20190826|1
7172555|20191103|1
7172639|20190825|1
7172660|20180111|1
7172666|20190826|1
7172669|20190821|1
7172685|20190826|1
7172765|20191225|1
7172784|20190826|1
7172785|20190826|1
7172857|20181127|1
7172863|20190826|1
7172884|20190325|1
7172953|20190702|1
7172956|20190228|1
7172965|20190826|1
7173038|20190826|1
7173051|20180826|1
7173055|20191027|1
7173160|20161107|1
7173211|20190513|1
7173211|20191028|1
7173232|20181127|1
7173255|20190826|1
7173261|20190814|1
7173368|20191231|1
7173420|20200109|1
7173432|20190826|1
7173455|20170522|1
7173468|20190404|1
7173531|20191027|1
7173564|20190826|1
7173631|20190826|1
7173653|20190826|1
7173658|20191112|1
7173662|20191027|1
7173667|20190826|2
7173731|20181129|1
7173755|20191201|1
7173762|20190826|1
7173816|20190826|1
7173828|20181118|1
7173857|20190826|1
7173885|20190826|1
7173932|20170814|1
7173937|20190826|1
7173979|20190705|1
7174038|20190416|1
7174039|20190904|1
7174039|20190904|1
7174056|20200102|1
7174056|20200102|1
7174073|20190922|1
7174179|20190514|1
7174185|20180906|1
7174210|20190605|1
7174216|20190325|1
7174231|20190826|1
7174232|20191119|1
7174262|20180502|1
7174313|20191029|1
7174332|20191127|1
7174337|20190826|1
7174339|20190826|1
7174362|20180812|1
7174385|20190826|1
7174423|20190826|1
7174438|20190910|1
7174484|20190826|1
7174485|20190519|2
7174561|20190303|1
7174654|20190826|2
7174738|20190805|1
7174856|20191118|1
7174878|20190924|1
7174968|20191217|1
7174978|20180730|1
7174985|20190715|1
7175057|20190826|1
7175232|20191126|1
7175236|20190826|1
7175238|20190513|1
7175331|20191219|1
7175336|20190730|2
7175351|20190826|1
7175455|20181120|1
7175466|20180219|1
7175512|20190826|2
7175537|20190411|2
7175573|20190910|1
7175612|20190826|1
7175612|20190113|1
7175654|20190826|1
7175712|20180410|1
7175733|20190519|1
7175771|20191127|1
7175816|20190903|1
7175837|20191029|1
7175838|20190909|1
7175873|20190826|1
7175913|20190821|1
7175969|20190225|1
7175979|20190826|1
7176026|20191027|1
7176031|20190313|1
7176037|20190826|1
7176126|20190826|1
7176163|20191010|2
7176163|20191027|2
7176179|20190826|1
7176238|20190428|1
7176254|20180111|1
7176261|20200102|1
7176269|20190826|1
7176310|20190826|1
7176368|20191007|1
7176411|20190530|1
7176531|20171231|1
7176561|20190826|1
7176632|20190205|1
7176726|20191027|1
7176754|20190826|1
7176767|20190701|2
7176785|20190826|1
7176832|20190826|1
7176873|20190102|1
7176968|20190220|1
7176984|20190826|1
7177036|20190826|1
7177061|20190813|1
7177065|20180717|1
7177066|20190826|2
7177111|20190826|1
7177156|20190826|2
7177161|20191222|1
7177232|20170731|1
7177255|20190806|1
7177267|20190826|1
7177275|20190723|1
7177312|20171220|1
7177516|20190716|1
7177537|20190826|1
7177555|20190826|1
7177557|20190404|1
7177655|20190819|1
7177669|20190826|1
7177671|20190705|1
7177753|20190826|1
7177754|20161212|1
7177828|20190826|1
7177853|20190826|1
7177879|20200108|1
7177975|20180213|1
7178033|20190826|1
7178054|20190602|1
7178062|20190714|2
7178112|20190826|1
7178176|20190826|2
7178178|20180806|1
7178237|20190527|1
7178337|20190612|1
7178363|20190826|1
7178363|20180725|1
7178385|20191010|1
7178412|20190826|1
7178431|20200106|1
7178433|20171120|1
7178464|20190826|1
7178584|20191103|1
7178638|20191028|1
7414384|20190826|1
7414468|20190908|1
7414472|20190826|1
7414533|20190826|1
7414559|20180809|1
7414623|20191211|1
7414653|20190826|2
7414668|20190116|1
7414775|20190326|1
7414854|20190826|2
7414858|20180424|1
7414866|20181204|1
7414878|20190910|2
7414926|20190826|1
7414970|20190826|1
7414972|20190826|1
7415033|20200108|1
7415071|20190710|1
7415078|20190826|1
7415133|20190826|1
7415155|20190826|1
7415231|20180110|1
7415276|20190911|1
7415310|20191205|1
7415323|20190626|1
7415332|20200109|2
7415339|20190410|1
7415375|20181024|1
7415454|20190826|1
7415455|20190826|1
7415538|20190228|1
7415555|20200101|2
7415634|20190826|1
7415639|20191027|1
7415661|20190826|1
7415676|20191023|1
7415731|20191127|1
7415752|20181125|1
7415752|20180621|1
7415784|20190826|1
7415826|20190826|1
7415852|20181111|1
7415861|20190327|1
7415876|20190826|2
7416011|20191114|1
7416032|20190826|1
7416055|20190922|1
7416070|20180213|1
7416072|20190826|1
7416139|20180411|1
7416171|20180422|1
7416212|20190826|2
7416256|20190826|1
7416274|20190826|1
7416278|20181108|1
7416284|20190516|1
7416326|20191104|1
7416339|20190826|1
7416354|20190826|1
7416435|20190924|1
7416454|20190827|1
7416464|20190826|2
7416468|20191226|1
7416528|20190403|1
7416628|20190704|1
7416637|20190217|1
7416654|20170806|1
7416675|20190925|1
7416716|20190826|1
7416732|20190708|1
7416733|20191211|1
7416759|20190826|1
7416771|20190808|1
7416812|20190801|1
7181550|20190826|1
7181552|20191204|1
7181612|20190826|1
7181631|20190826|1
7181638|20190418|1
7181665|20191204|1
7181671|20190826|1
7181673|20190725|1
7181735|20190826|1
7181765|20190826|1
7181813|20191104|1
7181851|20190401|1
7181866|20190826|1
7181874|20190826|1
7181876|20190403|1
7181984|20191223|1
7182011|20191106|1
7182023|20190826|1
7182069|20190826|1
7182071|20191121|1
7182075|20170924|1
7182112|20190826|1
7182113|20190826|1
7182126|20190902|1
7182139|20190826|1
7182232|20190826|1
7182358|20191210|1
7182362|20190807|1
7182432|20191128|1
7182458|20190826|1
7182532|20190826|1
7182566|20191105|1
7182573|20190826|1
7182579|20190826|1
7182638|20190624|2
7182639|20190903|1
7182720|20190826|1
7182729|20190826|1
7182735|20191211|1
7182737|20180213|1
7182737|20171015|1
7182739|20190610|1
7182769|20190826|1
7182775|20190826|1
7182861|20190826|1
7182879|20191223|1
7182911|20190826|1
7182939|20191126|1
7183003|20200109|1
7183061|20180226|1
7183062|20190310|1
7183175|20170525|1
7183184|20191201|2
7183265|20190826|1
7183367|20190826|1
7183369|20180614|1
7183373|20191128|1
7183375|20170102|1
7183426|20191231|1
7183437|20180307|1
7183453|20190826|1
7183469|20180426|1
7183516|20180702|1
7183554|20191118|1
7183573|20191022|1
7183653|20190826|1
7183654|20190826|1
7183720|20180201|1
7183735|20200102|1
7183779|20190826|1
7183874|20190826|1
7183885|20190826|1
7183951|20180204|1
7183952|20190826|1
7184037|20190908|1
7184068|20190826|1
7184075|20190912|1
7184079|20190826|1
7184112|20190826|1
7184139|20191225|1
7184161|20190826|1
7184166|20191225|1
7184169|20190826|1
7184252|20170625|1
7184316|20181017|1
7184326|20191212|1
7184384|20190826|1
7184455|20190826|1
7184467|20190826|1
7184555|20180410|1
7184563|20191217|1
7184611|20191225|1
7184632|20190826|1
7184671|20191010|1
7184678|20190826|1
7184679|20180626|1
7184752|20181028|1
7184753|20190826|1
7184823|20190826|1
7184837|20190627|1
7184839|20191111|1
7184865|20190707|1
7184868|20181227|1
7184879|20190826|1
7184951|20190430|1
7184971|20190826|1
7184973|20190217|1
7184975|20190826|1
7185054|20190826|1
7185071|20190313|1
7185076|20200109|1
7185085|20190826|2
7185161|20191023|1
7185178|20190826|1
7185179|20190826|1
7185227|20190826|1
7185269|20191027|2
7185274|20191202|1
7185364|20190814|1
7185368|20190826|1
7185454|20190812|1
7185465|20191208|1
7185467|20191007|2
7185469|20191107|1
7185565|20190325|1
7185569|20171227|1
7185679|20191211|1
7185779|20191201|1
